series,transfer,reading,od,Condition,Microtiter_plate_well,background,datetime
exp2,9,9,0.437,Methoxybenzoate 4 mM + Kan,B5,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.353,Methoxybenzoate 4 mM + Kan,C4,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.422,Methoxybenzoate 4 mM + Kan,C9,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.448,Methoxybenzoate 4 mM + Kan,D4,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.424,Methoxybenzoate 4 mM + Kan,D5,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.422,Methoxybenzoate 4 mM + Kan,D9,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.282,Methoxybenzoate 4 mM + Kan,D10,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.446,Methoxybenzoate 4 mM + Kan,E4,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.213,Methoxybenzoate 4 mM + Kan,E9,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,9,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0374444444444444,2026-04-19 09:18:46.147499
exp2,9,10,0.424,Methoxybenzoate 4 mM + Kan,B4,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.439,Methoxybenzoate 4 mM + Kan,B5,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.414,Methoxybenzoate 4 mM + Kan,C4,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.424,Methoxybenzoate 4 mM + Kan,C9,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.442,Methoxybenzoate 4 mM + Kan,D4,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.43,Methoxybenzoate 4 mM + Kan,D5,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.419,Methoxybenzoate 4 mM + Kan,D9,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.317,Methoxybenzoate 4 mM + Kan,D10,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.45,Methoxybenzoate 4 mM + Kan,E4,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.236,Methoxybenzoate 4 mM + Kan,E9,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,10,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0366666666666666,2026-04-19 11:28:09.853601
exp2,9,11,0.426,Methoxybenzoate 4 mM + Kan,B4,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.442,Methoxybenzoate 4 mM + Kan,B5,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.42,Methoxybenzoate 4 mM + Kan,C4,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.424,Methoxybenzoate 4 mM + Kan,C9,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.446,Methoxybenzoate 4 mM + Kan,D4,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.433,Methoxybenzoate 4 mM + Kan,D5,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.422,Methoxybenzoate 4 mM + Kan,D9,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.366,Methoxybenzoate 4 mM + Kan,D10,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.453,Methoxybenzoate 4 mM + Kan,E4,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.274,Methoxybenzoate 4 mM + Kan,E9,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,11,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0380555555555555,2026-04-19 13:37:22.711596
exp2,9,12,0.425,Methoxybenzoate 4 mM + Kan,B4,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.444,Methoxybenzoate 4 mM + Kan,B5,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.425,Methoxybenzoate 4 mM + Kan,C4,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.423,Methoxybenzoate 4 mM + Kan,C9,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.443,Methoxybenzoate 4 mM + Kan,D4,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.434,Methoxybenzoate 4 mM + Kan,D5,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.417,Methoxybenzoate 4 mM + Kan,D9,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.424,Methoxybenzoate 4 mM + Kan,D10,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.452,Methoxybenzoate 4 mM + Kan,E4,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.32,Methoxybenzoate 4 mM + Kan,E9,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,9,12,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0366944444444444,2026-04-19 15:46:51.164938
exp2,10,contam,0.038,Methoxybenzoate 4 mM + Kan,B4,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.037,Methoxybenzoate 4 mM + Kan,B5,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.035,Methoxybenzoate 4 mM + Kan,C9,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.037,Methoxybenzoate 4 mM + Kan,D4,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.036,Methoxybenzoate 4 mM + Kan,D5,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.035,Methoxybenzoate 4 mM + Kan,D9,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.035,Methoxybenzoate 4 mM + Kan,D10,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.035,Methoxybenzoate 4 mM + Kan,E4,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.037,Methoxybenzoate 4 mM + Kan,E9,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,contam,0.036,Methoxybenzoate 4 mM + Kan,F4,0.0383333333333333,2026-04-19 15:54:18.020286
exp2,10,0,0.078,Methoxybenzoate 4 mM + Kan,B4,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.08,Methoxybenzoate 4 mM + Kan,B5,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.084,Methoxybenzoate 4 mM + Kan,C4,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.079,Methoxybenzoate 4 mM + Kan,C9,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.079,Methoxybenzoate 4 mM + Kan,D4,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.073,Methoxybenzoate 4 mM + Kan,D5,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.073,Methoxybenzoate 4 mM + Kan,D9,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.082,Methoxybenzoate 4 mM + Kan,D10,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.075,Methoxybenzoate 4 mM + Kan,E4,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.068,Methoxybenzoate 4 mM + Kan,E9,0.03825,2026-04-19 16:09:08.129036
exp2,10,0,0.071,Methoxybenzoate 4 mM + Kan,F4,0.03825,2026-04-19 16:09:08.129036
exp2,10,1,0.129,Methoxybenzoate 4 mM + Kan,B4,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.131,Methoxybenzoate 4 mM + Kan,B5,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.135,Methoxybenzoate 4 mM + Kan,C4,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.125,Methoxybenzoate 4 mM + Kan,C9,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.131,Methoxybenzoate 4 mM + Kan,D4,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.146,Methoxybenzoate 4 mM + Kan,D5,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.124,Methoxybenzoate 4 mM + Kan,D9,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.167,Methoxybenzoate 4 mM + Kan,D10,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.147,Methoxybenzoate 4 mM + Kan,E4,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.11,Methoxybenzoate 4 mM + Kan,E9,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,1,0.14,Methoxybenzoate 4 mM + Kan,F4,0.0379444444444444,2026-04-19 18:18:37.669771
exp2,10,2,0.193,Methoxybenzoate 4 mM + Kan,B4,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.193,Methoxybenzoate 4 mM + Kan,B5,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.199,Methoxybenzoate 4 mM + Kan,C4,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.161,Methoxybenzoate 4 mM + Kan,C9,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.177,Methoxybenzoate 4 mM + Kan,D4,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.196,Methoxybenzoate 4 mM + Kan,D5,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.159,Methoxybenzoate 4 mM + Kan,D9,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.249,Methoxybenzoate 4 mM + Kan,D10,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.192,Methoxybenzoate 4 mM + Kan,E4,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.176,Methoxybenzoate 4 mM + Kan,E9,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,2,0.189,Methoxybenzoate 4 mM + Kan,F4,0.0380277777777777,2026-04-19 20:32:31.483384
exp2,10,3,0.224,Methoxybenzoate 4 mM + Kan,B4,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.223,Methoxybenzoate 4 mM + Kan,B5,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.225,Methoxybenzoate 4 mM + Kan,C4,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.183,Methoxybenzoate 4 mM + Kan,C9,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.203,Methoxybenzoate 4 mM + Kan,D4,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.229,Methoxybenzoate 4 mM + Kan,D5,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.177,Methoxybenzoate 4 mM + Kan,D9,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.309,Methoxybenzoate 4 mM + Kan,D10,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.219,Methoxybenzoate 4 mM + Kan,E4,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.238,Methoxybenzoate 4 mM + Kan,E9,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,3,0.221,Methoxybenzoate 4 mM + Kan,F4,0.0383055555555555,2026-04-19 22:41:51.820550
exp2,10,4,0.258,Methoxybenzoate 4 mM + Kan,B4,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.255,Methoxybenzoate 4 mM + Kan,B5,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.241,Methoxybenzoate 4 mM + Kan,C4,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.2,Methoxybenzoate 4 mM + Kan,C9,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.216,Methoxybenzoate 4 mM + Kan,D4,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.263,Methoxybenzoate 4 mM + Kan,D5,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.192,Methoxybenzoate 4 mM + Kan,D9,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.369,Methoxybenzoate 4 mM + Kan,D10,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.242,Methoxybenzoate 4 mM + Kan,E4,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.302,Methoxybenzoate 4 mM + Kan,E9,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,4,0.257,Methoxybenzoate 4 mM + Kan,F4,0.0400555555555555,2026-04-20 00:51:38.063972
exp2,10,5,0.299,Methoxybenzoate 4 mM + Kan,B4,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.298,Methoxybenzoate 4 mM + Kan,B5,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.254,Methoxybenzoate 4 mM + Kan,C4,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.212,Methoxybenzoate 4 mM + Kan,C9,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.228,Methoxybenzoate 4 mM + Kan,D4,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.301,Methoxybenzoate 4 mM + Kan,D5,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.203,Methoxybenzoate 4 mM + Kan,D9,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.427,Methoxybenzoate 4 mM + Kan,D10,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.277,Methoxybenzoate 4 mM + Kan,E4,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.356,Methoxybenzoate 4 mM + Kan,E9,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,5,0.3,Methoxybenzoate 4 mM + Kan,F4,0.0388611111111111,2026-04-20 03:01:15.974116
exp2,10,6,0.351,Methoxybenzoate 4 mM + Kan,B4,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.351,Methoxybenzoate 4 mM + Kan,B5,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.271,Methoxybenzoate 4 mM + Kan,C4,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.229,Methoxybenzoate 4 mM + Kan,C9,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.24,Methoxybenzoate 4 mM + Kan,D4,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.351,Methoxybenzoate 4 mM + Kan,D5,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.224,Methoxybenzoate 4 mM + Kan,D9,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.43,Methoxybenzoate 4 mM + Kan,D10,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.326,Methoxybenzoate 4 mM + Kan,E4,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.384,Methoxybenzoate 4 mM + Kan,E9,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,6,0.356,Methoxybenzoate 4 mM + Kan,F4,0.0376666666666666,2026-04-20 05:10:21.776870
exp2,10,7,0.405,Methoxybenzoate 4 mM + Kan,B4,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.408,Methoxybenzoate 4 mM + Kan,B5,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.298,Methoxybenzoate 4 mM + Kan,C4,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.256,Methoxybenzoate 4 mM + Kan,C9,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.26,Methoxybenzoate 4 mM + Kan,D4,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.411,Methoxybenzoate 4 mM + Kan,D5,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.25,Methoxybenzoate 4 mM + Kan,D9,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.435,Methoxybenzoate 4 mM + Kan,D10,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.382,Methoxybenzoate 4 mM + Kan,E4,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.397,Methoxybenzoate 4 mM + Kan,E9,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,7,0.412,Methoxybenzoate 4 mM + Kan,F4,0.0386944444444444,2026-04-20 07:20:14.204255
exp2,10,8,0.412,Methoxybenzoate 4 mM + Kan,B4,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.43,Methoxybenzoate 4 mM + Kan,B5,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.335,Methoxybenzoate 4 mM + Kan,C4,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.293,Methoxybenzoate 4 mM + Kan,C9,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.283,Methoxybenzoate 4 mM + Kan,D4,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.435,Methoxybenzoate 4 mM + Kan,D5,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.282,Methoxybenzoate 4 mM + Kan,D9,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.433,Methoxybenzoate 4 mM + Kan,D10,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.44,Methoxybenzoate 4 mM + Kan,E4,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.393,Methoxybenzoate 4 mM + Kan,E9,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,8,0.439,Methoxybenzoate 4 mM + Kan,F4,0.0383055555555555,2026-04-20 09:30:04.637474
exp2,10,9,0.418,Methoxybenzoate 4 mM + Kan,B4,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.434,Methoxybenzoate 4 mM + Kan,B5,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.388,Methoxybenzoate 4 mM + Kan,C4,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.34,Methoxybenzoate 4 mM + Kan,C9,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.326,Methoxybenzoate 4 mM + Kan,D4,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.44,Methoxybenzoate 4 mM + Kan,D5,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.324,Methoxybenzoate 4 mM + Kan,D9,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.435,Methoxybenzoate 4 mM + Kan,D10,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.446,Methoxybenzoate 4 mM + Kan,E4,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.391,Methoxybenzoate 4 mM + Kan,E9,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,9,0.443,Methoxybenzoate 4 mM + Kan,F4,0.0387222222222222,2026-04-20 11:39:37.259358
exp2,10,10,0.422,Methoxybenzoate 4 mM + Kan,B4,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.438,Methoxybenzoate 4 mM + Kan,B5,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.394,Methoxybenzoate 4 mM + Kan,C4,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.403,Methoxybenzoate 4 mM + Kan,C9,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.378,Methoxybenzoate 4 mM + Kan,D4,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.443,Methoxybenzoate 4 mM + Kan,D5,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.379,Methoxybenzoate 4 mM + Kan,D9,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.436,Methoxybenzoate 4 mM + Kan,D10,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.45,Methoxybenzoate 4 mM + Kan,E4,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.393,Methoxybenzoate 4 mM + Kan,E9,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,10,0.447,Methoxybenzoate 4 mM + Kan,F4,0.0381666666666666,2026-04-20 13:48:54.750078
exp2,10,11,0.422,Methoxybenzoate 4 mM + Kan,B4,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.44,Methoxybenzoate 4 mM + Kan,B5,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.402,Methoxybenzoate 4 mM + Kan,C4,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.424,Methoxybenzoate 4 mM + Kan,C9,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.445,Methoxybenzoate 4 mM + Kan,D4,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.447,Methoxybenzoate 4 mM + Kan,D5,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.425,Methoxybenzoate 4 mM + Kan,D9,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.434,Methoxybenzoate 4 mM + Kan,D10,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.454,Methoxybenzoate 4 mM + Kan,E4,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.392,Methoxybenzoate 4 mM + Kan,E9,0.039,2026-04-20 15:58:19.873794
exp2,10,11,0.443,Methoxybenzoate 4 mM + Kan,F4,0.039,2026-04-20 15:58:19.873794
exp2,10,12,0.418,Methoxybenzoate 4 mM + Kan,B4,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.438,Methoxybenzoate 4 mM + Kan,B5,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.404,Methoxybenzoate 4 mM + Kan,C4,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.426,Methoxybenzoate 4 mM + Kan,C9,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.445,Methoxybenzoate 4 mM + Kan,D4,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.445,Methoxybenzoate 4 mM + Kan,D5,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.426,Methoxybenzoate 4 mM + Kan,D9,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.429,Methoxybenzoate 4 mM + Kan,D10,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.452,Methoxybenzoate 4 mM + Kan,E4,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.388,Methoxybenzoate 4 mM + Kan,E9,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,10,12,0.443,Methoxybenzoate 4 mM + Kan,F4,0.0385555555555555,2026-04-20 18:07:52.414059
exp2,11,contam,0.035,Methoxybenzoate 4 mM + Kan,B4,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,B5,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.038,Methoxybenzoate 4 mM + Kan,C9,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,D4,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.037,Methoxybenzoate 4 mM + Kan,D5,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,D9,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,D10,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,E4,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,E9,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,contam,0.036,Methoxybenzoate 4 mM + Kan,F4,0.0376944444444444,2026-04-20 18:15:03.974077
exp2,11,0,0.078,Methoxybenzoate 4 mM + Kan,B4,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.082,Methoxybenzoate 4 mM + Kan,B5,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.082,Methoxybenzoate 4 mM + Kan,C4,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.081,Methoxybenzoate 4 mM + Kan,C9,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.081,Methoxybenzoate 4 mM + Kan,D4,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.076,Methoxybenzoate 4 mM + Kan,D5,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.078,Methoxybenzoate 4 mM + Kan,D9,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.074,Methoxybenzoate 4 mM + Kan,D10,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.078,Methoxybenzoate 4 mM + Kan,E4,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.074,Methoxybenzoate 4 mM + Kan,E9,0.03725,2026-04-20 18:29:58.817523
exp2,11,0,0.075,Methoxybenzoate 4 mM + Kan,F4,0.03725,2026-04-20 18:29:58.817523
exp2,11,1,0.138,Methoxybenzoate 4 mM + Kan,B4,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.134,Methoxybenzoate 4 mM + Kan,B5,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.142,Methoxybenzoate 4 mM + Kan,C4,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.133,Methoxybenzoate 4 mM + Kan,C9,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.17,Methoxybenzoate 4 mM + Kan,D4,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.152,Methoxybenzoate 4 mM + Kan,D5,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.147,Methoxybenzoate 4 mM + Kan,D9,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.131,Methoxybenzoate 4 mM + Kan,D10,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.152,Methoxybenzoate 4 mM + Kan,E4,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.131,Methoxybenzoate 4 mM + Kan,E9,0.039,2026-04-20 20:45:27.581001
exp2,11,1,0.146,Methoxybenzoate 4 mM + Kan,F4,0.039,2026-04-20 20:45:27.581001
exp2,11,2,0.197,Methoxybenzoate 4 mM + Kan,B4,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.196,Methoxybenzoate 4 mM + Kan,B5,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.196,Methoxybenzoate 4 mM + Kan,C4,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.208,Methoxybenzoate 4 mM + Kan,C9,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.249,Methoxybenzoate 4 mM + Kan,D4,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.201,Methoxybenzoate 4 mM + Kan,D5,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.226,Methoxybenzoate 4 mM + Kan,D9,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.176,Methoxybenzoate 4 mM + Kan,D10,0.0395833333333333,2026-04-20 22:54:47.512919
exp2,11,2,0.209,Methoxybenzoate 4 mM + Kan,E4,0.0395833333333333,2026-04-20 22:54:47.512919
